campaniaCodigo,clienteNumeroDocumento,monto,tasa,fechaOferta,estado
CAMP-2025-08-CREDITO,10101024,328964.52,12.83,2025-08-08,ACEPTADA
CAMP-2025-08-CREDITO,10101031,485409.10,8.73,2025-08-05,ACTIVA
CAMP-2025-08-CREDITO,2010000018,456753.02,10.45,2025-08-01,ACEPTADA
CAMP-2025-08-CREDITO,10101052,187268.62,10.34,2025-08-12,ACTIVA
CAMP-2025-08-CREDITO,10101023,81194.01,13.08,2025-08-07,ACEPTADA
CAMP-2025-08-CREDITO,10101018,293833.49,11.55,2025-08-09,ACTIVA
CAMP-2025-08-CREDITO,10101053,32815.51,10.37,2025-08-11,ACTIVA
CAMP-2025-08-CREDITO,10101035,299373.26,12.80,2025-08-20,ACEPTADA
CAMP-2025-08-CREDITO,2010000040,183488.90,8.87,2025-08-31,ACEPTADA
CAMP-2025-08-CREDITO,CE100048,459919.60,10.90,2025-08-08,ACTIVA
CAMP-2025-08-CREDITO,10101016,88092.56,13.35,2025-08-11,ACTIVA
CAMP-2025-08-CREDITO,10101020,418813.43,12.67,2025-08-20,ACTIVA
CAMP-2025-08-CREDITO,10101042,234295.80,7.08,2025-08-27,ACTIVA
CAMP-2025-08-CREDITO,10101056,433691.56,11.44,2025-08-10,ACTIVA
CAMP-2025-08-CREDITO,2010000022,499663.00,8.57,2025-08-14,ACEPTADA
CAMP-2025-08-CREDITO,10101019,37951.80,7.97,2025-08-18,ACEPTADA
CAMP-2025-08-CREDITO,10101043,187925.63,9.15,2025-08-27,ACTIVA
CAMP-2025-09-TARJETA_CREDITO,10101045,5795.34,19.82,2025-09-12,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,10101034,9840.86,20.35,2025-09-17,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,10101043,4051.96,29.42,2025-09-15,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,10101040,7940.94,23.53,2025-09-02,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,CE100048,4810.53,35.37,2025-09-25,ACTIVA
CAMP-2025-09-TARJETA_CREDITO,10101017,6026.00,35.47,2025-09-15,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,10101011,3756.41,25.51,2025-09-15,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,10101021,14304.02,22.87,2025-09-15,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,10101012,4488.15,28.76,2025-09-13,ACTIVA
CAMP-2025-09-TARJETA_CREDITO,2010000040,8562.30,22.36,2025-09-30,ACTIVA
CAMP-2025-09-TARJETA_CREDITO,2010000005,10217.21,20.91,2025-09-01,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,10101038,9570.69,25.63,2025-09-27,ACTIVA
CAMP-2025-09-TARJETA_CREDITO,2010000022,4996.48,25.86,2025-09-15,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,CE100003,12853.85,34.62,2025-09-04,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,10101046,6507.31,34.32,2025-09-18,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,2010000038,6739.27,19.42,2025-09-06,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,10101020,3908.42,28.74,2025-09-30,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,CE100034,3658.31,35.61,2025-09-16,ACTIVA
CAMP-2025-09-TARJETA_CREDITO,10101055,10290.96,31.53,2025-09-20,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,10101018,3552.67,24.14,2025-09-15,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,10101056,9077.24,31.14,2025-09-11,ACTIVA
CAMP-2025-09-TARJETA_CREDITO,2010000029,6816.59,22.19,2025-09-07,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,10101042,13120.02,23.48,2025-09-12,ACTIVA
CAMP-2025-09-TARJETA_CREDITO,CE100039,14896.34,35.90,2025-09-18,ACTIVA
CAMP-2025-09-TARJETA_CREDITO,2010000047,14194.53,28.69,2025-09-02,ACTIVA
CAMP-2025-09-TARJETA_CREDITO,10101052,14995.68,32.80,2025-09-06,ACTIVA
CAMP-2025-09-TARJETA_CREDITO,2010000023,7541.24,23.62,2025-09-09,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,10101010,7617.05,33.95,2025-09-27,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,2010000012,9726.54,27.42,2025-09-03,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,10101035,13685.68,18.86,2025-09-20,ACTIVA
CAMP-2025-09-TARJETA_CREDITO,10101059,6312.79,26.21,2025-09-30,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,10101014,13853.52,23.23,2025-09-05,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,10101025,4793.15,29.17,2025-09-27,ACTIVA
CAMP-2025-09-TARJETA_CREDITO,2010000037,8084.83,23.76,2025-09-12,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,10101026,7841.19,30.78,2025-09-18,ACTIVA
CAMP-2025-09-TARJETA_CREDITO,CE100031,4764.80,35.74,2025-09-13,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,10101054,12715.78,18.19,2025-09-19,ACTIVA
CAMP-2025-09-TARJETA_CREDITO,10101053,13087.80,34.92,2025-09-19,ACTIVA
CAMP-2025-09-TARJETA_CREDITO,10101029,8800.85,33.73,2025-09-26,ACTIVA
CAMP-2025-09-TARJETA_CREDITO,10101031,9808.93,23.80,2025-09-26,ACEPTADA
CAMP-2025-09-TARJETA_CREDITO,10101023,12325.48,27.99,2025-09-30,ACTIVA
CAMP-2025-09-TARJETA_CREDITO,10101027,7058.49,19.03,2025-09-24,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,10101019,46163.52,17.37,2025-09-12,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,2010000047,20814.97,15.67,2025-09-14,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,10101017,10045.48,11.30,2025-09-14,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,2010000037,18301.82,13.58,2025-09-23,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,10101053,33370.19,11.86,2025-09-21,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,2010000029,15879.16,13.41,2025-09-02,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,10101037,34337.38,18.06,2025-09-09,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,2010000040,26060.57,17.69,2025-09-29,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,2010000022,36068.79,10.43,2025-09-16,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,CE100048,36803.99,18.44,2025-09-08,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,10101059,11442.50,12.69,2025-09-07,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,10101038,35027.20,18.51,2025-09-20,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,10101014,47642.83,14.71,2025-09-26,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,10101056,16212.72,19.48,2025-09-13,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,10101055,43403.57,16.43,2025-09-30,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,10101027,46337.16,15.17,2025-09-03,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,10101012,39654.28,16.10,2025-09-21,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,10101046,32097.28,17.08,2025-09-03,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,CE100003,34122.29,11.95,2025-09-20,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,10101052,45638.58,17.04,2025-09-09,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,10101026,49205.17,19.84,2025-09-15,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,10101029,29867.31,18.67,2025-09-21,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,10101016,28755.81,17.93,2025-09-05,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,10101040,23627.55,18.39,2025-09-28,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,10101025,36611.50,11.33,2025-09-30,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,10101023,17850.00,10.54,2025-09-19,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,10101010,11813.59,12.65,2025-09-23,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,10101051,35687.46,16.24,2025-09-10,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,CE100031,16142.88,16.28,2025-09-09,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,2010000005,25570.84,10.65,2025-09-04,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,10101021,48069.61,18.71,2025-09-27,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,CE100039,11113.42,19.32,2025-09-08,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,10101020,37707.87,13.87,2025-09-01,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,10101036,47443.48,19.18,2025-09-23,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,10101054,14660.25,15.59,2025-09-03,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,10101018,34421.99,18.54,2025-09-03,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,2010000038,32539.92,12.60,2025-09-19,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,2010000012,27843.98,11.45,2025-09-22,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,10101024,45549.06,14.35,2025-09-09,ACTIVA
CAMP-2025-09-PRESTAMO_PERSONAL,10101011,36368.25,19.78,2025-09-07,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,10101034,22507.39,14.01,2025-09-10,ACEPTADA
CAMP-2025-09-PRESTAMO_PERSONAL,10101031,37172.27,14.05,2025-09-13,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,2010000023,36213.50,8.49,2025-09-08,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,CE100003,58369.92,14.17,2025-09-17,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,10101030,17551.46,10.93,2025-09-12,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,10101012,26340.01,14.90,2025-09-12,ACTIVA
CAMP-2025-09-COMPRA_DEUDA_PP,10101011,47769.70,10.81,2025-09-03,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,10101053,59232.12,9.80,2025-09-28,ACTIVA
CAMP-2025-09-COMPRA_DEUDA_PP,10101019,35272.68,12.81,2025-09-23,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,10101052,25535.42,12.17,2025-09-18,ACTIVA
CAMP-2025-09-COMPRA_DEUDA_PP,CE100031,69927.35,14.16,2025-09-15,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,2010000029,48552.15,13.26,2025-09-18,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,10101016,69617.54,14.16,2025-09-15,ACTIVA
CAMP-2025-09-COMPRA_DEUDA_PP,10101046,43966.90,8.95,2025-09-10,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,10101043,50530.31,12.80,2025-09-03,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,CE100048,24287.84,9.08,2025-09-12,ACTIVA
CAMP-2025-09-COMPRA_DEUDA_PP,10101034,18347.03,9.39,2025-09-23,ACTIVA
CAMP-2025-09-COMPRA_DEUDA_PP,10101029,68306.92,13.25,2025-09-28,ACTIVA
CAMP-2025-09-COMPRA_DEUDA_PP,10101040,52597.39,10.07,2025-09-02,ACTIVA
CAMP-2025-09-COMPRA_DEUDA_PP,CE100034,46562.26,11.07,2025-09-07,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,10101010,44268.37,10.13,2025-09-24,ACTIVA
CAMP-2025-09-COMPRA_DEUDA_PP,2010000012,50206.72,12.91,2025-09-30,ACTIVA
CAMP-2025-09-COMPRA_DEUDA_PP,10101024,39695.91,14.17,2025-09-11,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,10101042,41789.18,11.58,2025-09-29,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,10101017,25200.61,12.85,2025-09-23,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,10101051,64747.34,11.75,2025-09-05,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,10101035,15936.41,9.09,2025-09-23,ACTIVA
CAMP-2025-09-COMPRA_DEUDA_PP,10101018,58514.64,12.05,2025-09-15,ACTIVA
CAMP-2025-09-COMPRA_DEUDA_PP,2010000018,78071.02,11.84,2025-09-12,ACTIVA
CAMP-2025-09-COMPRA_DEUDA_PP,2010000005,23807.99,12.57,2025-09-02,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,CE100039,54046.98,13.15,2025-09-12,ACTIVA
CAMP-2025-09-COMPRA_DEUDA_PP,10101026,46197.95,8.46,2025-09-23,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,2010000047,67374.00,14.51,2025-09-02,ACTIVA
CAMP-2025-09-COMPRA_DEUDA_PP,10101045,63936.21,9.67,2025-09-10,ACTIVA
CAMP-2025-09-COMPRA_DEUDA_PP,10101020,37718.65,8.82,2025-09-08,ACTIVA
CAMP-2025-09-COMPRA_DEUDA_PP,10101025,47923.30,9.57,2025-09-24,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,10101056,47006.55,12.72,2025-09-23,ACTIVA
CAMP-2025-09-COMPRA_DEUDA_PP,10101036,38248.58,10.05,2025-09-06,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,10101055,31468.42,9.20,2025-09-22,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,2010000040,67210.75,8.63,2025-09-05,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,10101054,65101.39,14.45,2025-09-26,ACTIVA
CAMP-2025-09-COMPRA_DEUDA_PP,10101038,49417.57,10.71,2025-09-18,ACTIVA
CAMP-2025-09-COMPRA_DEUDA_PP,10101014,34829.44,14.99,2025-09-16,ACEPTADA
CAMP-2025-09-COMPRA_DEUDA_PP,10101021,52298.69,13.32,2025-09-08,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,CE100048,3582.22,7.11,2025-09-21,ACEPTADA
CAMP-2025-09-ADELANTO_SUELDO,CE100003,6572.84,9.97,2025-09-29,ACEPTADA
CAMP-2025-09-ADELANTO_SUELDO,10101020,3196.54,5.37,2025-09-12,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,2010000023,4053.19,7.59,2025-09-15,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,10101026,4458.93,5.67,2025-09-18,ACEPTADA
CAMP-2025-09-ADELANTO_SUELDO,CE100039,3072.62,7.98,2025-09-04,ACEPTADA
CAMP-2025-09-ADELANTO_SUELDO,10101024,6860.22,7.16,2025-09-24,ACEPTADA
CAMP-2025-09-ADELANTO_SUELDO,10101031,7752.37,8.75,2025-09-03,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,10101052,1135.94,6.47,2025-09-13,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,2010000018,6978.01,7.45,2025-09-30,ACEPTADA
CAMP-2025-09-ADELANTO_SUELDO,10101051,4176.71,8.73,2025-09-28,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,10101012,5120.70,9.22,2025-09-20,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,2010000047,3979.21,5.36,2025-09-02,ACEPTADA
CAMP-2025-09-ADELANTO_SUELDO,10101042,6826.58,11.07,2025-09-15,ACEPTADA
CAMP-2025-09-ADELANTO_SUELDO,10101045,5131.81,6.25,2025-09-14,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,10101016,5988.26,6.86,2025-09-30,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,10101027,7624.20,5.59,2025-09-05,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,10101036,3874.23,8.77,2025-09-11,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,10101017,2400.56,10.90,2025-09-04,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,2010000040,6693.29,7.23,2025-09-01,ACEPTADA
CAMP-2025-09-ADELANTO_SUELDO,10101046,5769.32,11.21,2025-09-17,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,10101053,4819.97,11.30,2025-09-08,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,10101054,4214.08,11.63,2025-09-25,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,10101038,3486.30,10.29,2025-09-14,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,10101037,2114.79,8.79,2025-09-18,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,2010000029,5177.45,11.74,2025-09-09,ACEPTADA
CAMP-2025-09-ADELANTO_SUELDO,10101055,3685.36,10.38,2025-09-12,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,10101034,7399.74,7.36,2025-09-28,ACEPTADA
CAMP-2025-09-ADELANTO_SUELDO,2010000037,5865.27,8.21,2025-09-28,ACEPTADA
CAMP-2025-09-ADELANTO_SUELDO,CE100031,5044.34,7.36,2025-09-25,ACEPTADA
CAMP-2025-09-ADELANTO_SUELDO,10101040,6540.15,7.27,2025-09-15,ACEPTADA
CAMP-2025-09-ADELANTO_SUELDO,2010000012,4811.55,7.29,2025-09-19,ACEPTADA
CAMP-2025-09-ADELANTO_SUELDO,10101021,5326.82,5.91,2025-09-20,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,2010000022,6049.88,6.49,2025-09-18,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,10101043,6094.44,8.16,2025-09-24,ACEPTADA
CAMP-2025-09-ADELANTO_SUELDO,10101023,1932.22,5.58,2025-09-03,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,10101056,5440.14,11.24,2025-09-15,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,10101059,2610.37,6.55,2025-09-04,ACEPTADA
CAMP-2025-09-ADELANTO_SUELDO,10101029,3443.41,8.02,2025-09-08,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,10101011,6330.54,7.27,2025-09-27,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,10101010,1207.45,6.59,2025-09-24,ACTIVA
CAMP-2025-09-ADELANTO_SUELDO,10101035,7011.25,7.29,2025-09-23,ACEPTADA
CAMP-2025-09-DEPOSITO_PLAZO,10101016,67018.36,3.27,2025-09-14,ACEPTADA
CAMP-2025-09-DEPOSITO_PLAZO,10101053,97352.39,5.21,2025-09-14,ACEPTADA
CAMP-2025-09-DEPOSITO_PLAZO,10101037,18658.98,5.89,2025-09-05,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,10101045,22708.18,4.96,2025-09-22,ACEPTADA
CAMP-2025-09-DEPOSITO_PLAZO,10101056,90798.25,4.87,2025-09-21,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,10101059,15682.26,6.56,2025-09-06,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,10101010,91388.10,3.76,2025-09-28,ACEPTADA
CAMP-2025-09-DEPOSITO_PLAZO,10101023,11562.70,4.38,2025-09-27,ACEPTADA
CAMP-2025-09-DEPOSITO_PLAZO,10101021,37615.21,5.92,2025-09-19,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,10101036,85076.02,3.87,2025-09-22,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,10101029,80711.58,5.46,2025-09-04,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,10101046,77389.12,3.34,2025-09-15,ACEPTADA
CAMP-2025-09-DEPOSITO_PLAZO,10101035,89874.53,3.45,2025-09-23,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,10101055,46151.11,3.33,2025-09-13,ACEPTADA
CAMP-2025-09-DEPOSITO_PLAZO,10101012,74006.01,6.53,2025-09-02,ACEPTADA
CAMP-2025-09-DEPOSITO_PLAZO,10101027,57368.33,4.12,2025-09-07,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,10101042,19271.51,4.28,2025-09-23,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,2010000040,82486.23,5.05,2025-09-07,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,10101017,57780.93,6.75,2025-09-16,ACEPTADA
CAMP-2025-09-DEPOSITO_PLAZO,CE100048,48156.67,3.71,2025-09-28,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,10101052,10990.70,6.13,2025-09-01,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,10101024,56647.79,5.20,2025-09-23,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,2010000005,6670.15,6.74,2025-09-02,ACEPTADA
CAMP-2025-09-DEPOSITO_PLAZO,10101040,42804.29,4.17,2025-09-20,ACEPTADA
CAMP-2025-09-DEPOSITO_PLAZO,10101054,78262.78,5.37,2025-09-08,ACEPTADA
CAMP-2025-09-DEPOSITO_PLAZO,2010000023,64544.38,3.38,2025-09-18,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,10101018,67391.73,6.15,2025-09-07,ACEPTADA
CAMP-2025-09-DEPOSITO_PLAZO,CE100003,7123.15,3.06,2025-09-01,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,2010000018,49837.44,6.83,2025-09-18,ACEPTADA
CAMP-2025-09-DEPOSITO_PLAZO,10101011,92858.97,3.24,2025-09-26,ACEPTADA
CAMP-2025-09-DEPOSITO_PLAZO,10101030,49269.71,3.42,2025-09-05,ACEPTADA
CAMP-2025-09-DEPOSITO_PLAZO,CE100031,27867.39,7.00,2025-09-06,ACEPTADA
CAMP-2025-09-DEPOSITO_PLAZO,10101026,31711.04,4.51,2025-09-30,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,10101051,96596.77,5.15,2025-09-09,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,10101031,58092.30,5.88,2025-09-02,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,2010000029,8320.79,5.08,2025-09-10,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,10101020,81437.32,6.60,2025-09-07,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,CE100034,26962.16,3.84,2025-09-30,ACEPTADA
CAMP-2025-09-DEPOSITO_PLAZO,2010000047,16227.00,4.47,2025-09-27,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,10101025,47608.38,3.76,2025-09-03,ACTIVA
CAMP-2025-09-DEPOSITO_PLAZO,10101038,83846.13,3.43,2025-09-11,ACEPTADA
CAMP-2025-09-DEPOSITO_PLAZO,10101014,45574.63,3.61,2025-09-27,ACTIVA
CAMP-2025-09-EXTRALINEA,10101016,7408.82,18.28,2025-09-16,ACTIVA
CAMP-2025-09-EXTRALINEA,10101010,23545.85,12.75,2025-09-16,ACEPTADA
CAMP-2025-09-EXTRALINEA,2010000037,22219.39,13.73,2025-09-01,ACEPTADA
CAMP-2025-09-EXTRALINEA,10101042,5463.27,18.13,2025-09-26,ACEPTADA
CAMP-2025-09-EXTRALINEA,10101011,12813.38,19.41,2025-09-03,ACTIVA
CAMP-2025-09-EXTRALINEA,10101054,14947.55,16.51,2025-09-21,ACEPTADA
CAMP-2025-09-EXTRALINEA,10101052,16336.24,20.73,2025-09-12,ACTIVA
CAMP-2025-09-EXTRALINEA,CE100034,20142.29,20.41,2025-09-05,ACTIVA
CAMP-2025-09-EXTRALINEA,10101019,11540.03,17.00,2025-09-09,ACTIVA
CAMP-2025-09-EXTRALINEA,10101023,19153.97,12.40,2025-09-27,ACEPTADA
CAMP-2025-09-EXTRALINEA,2010000038,17969.07,19.12,2025-09-21,ACTIVA
CAMP-2025-09-EXTRALINEA,2010000005,26671.86,19.63,2025-09-22,ACEPTADA
CAMP-2025-09-EXTRALINEA,10101030,16521.23,20.04,2025-09-01,ACEPTADA
CAMP-2025-09-EXTRALINEA,10101059,16714.73,21.94,2025-09-14,ACTIVA
CAMP-2025-09-EXTRALINEA,10101018,15159.15,19.03,2025-09-05,ACEPTADA
CAMP-2025-09-EXTRALINEA,10101040,11612.03,21.98,2025-09-08,ACEPTADA
CAMP-2025-09-EXTRALINEA,10101031,23474.77,20.48,2025-09-29,ACTIVA
CAMP-2025-09-EXTRALINEA,10101034,7039.07,20.92,2025-09-03,ACTIVA
CAMP-2025-09-EXTRALINEA,10101021,19190.84,13.34,2025-09-25,ACEPTADA
CAMP-2025-09-EXTRALINEA,2010000018,19312.52,13.83,2025-09-21,ACEPTADA
CAMP-2025-09-EXTRALINEA,10101056,5457.28,17.95,2025-09-02,ACEPTADA
CAMP-2025-09-EXTRALINEA,10101012,5057.42,16.21,2025-09-10,ACTIVA
CAMP-2025-09-EXTRALINEA,10101025,7673.84,12.66,2025-09-09,ACEPTADA
CAMP-2025-09-EXTRALINEA,10101053,10306.78,19.06,2025-09-08,ACEPTADA
CAMP-2025-09-EXTRALINEA,CE100039,13516.74,14.64,2025-09-26,ACEPTADA
CAMP-2025-09-EXTRALINEA,10101017,28321.78,15.79,2025-09-13,ACTIVA
CAMP-2025-09-EXTRALINEA,10101037,5700.03,21.46,2025-09-29,ACEPTADA
CAMP-2025-09-EXTRALINEA,2010000012,20785.26,19.52,2025-09-17,ACTIVA
CAMP-2025-09-EXTRALINEA,10101051,22019.04,19.40,2025-09-22,ACEPTADA
CAMP-2025-09-EXTRALINEA,10101027,19865.48,15.42,2025-09-06,ACEPTADA
CAMP-2025-09-EXTRALINEA,10101014,7019.08,16.48,2025-09-11,ACTIVA
CAMP-2025-09-EXTRALINEA,CE100048,11957.95,14.75,2025-09-19,ACTIVA
CAMP-2025-09-EXTRALINEA,10101020,11695.07,14.32,2025-09-06,ACTIVA
CAMP-2025-09-EXTRALINEA,CE100003,24231.82,16.65,2025-09-25,ACEPTADA
CAMP-2025-09-EXTRALINEA,10101026,20182.10,13.04,2025-09-25,ACTIVA
CAMP-2025-09-EXTRALINEA,10101024,20484.73,12.68,2025-09-09,ACEPTADA
CAMP-2025-09-EXTRALINEA,2010000022,5222.83,19.12,2025-09-16,ACEPTADA
CAMP-2025-09-EXTRALINEA,10101029,17446.79,19.51,2025-09-12,ACEPTADA
CAMP-2025-09-EXTRALINEA,10101038,24504.75,21.07,2025-09-27,ACEPTADA
CAMP-2025-09-EXTRALINEA,10101055,11210.77,14.59,2025-09-10,ACEPTADA
CAMP-2025-09-EXTRALINEA,2010000047,25708.32,13.95,2025-09-09,ACTIVA
CAMP-2025-09-EXTRALINEA,10101045,9882.54,14.08,2025-09-12,ACEPTADA
CAMP-2025-09-CREDITO,10101014,298524.53,8.73,2025-09-02,ACEPTADA
CAMP-2025-09-CREDITO,2010000040,374328.58,10.89,2025-09-24,ACTIVA
CAMP-2025-09-CREDITO,CE100034,278188.24,7.09,2025-09-05,ACEPTADA
CAMP-2025-09-CREDITO,CE100003,205022.00,10.95,2025-09-06,ACTIVA
CAMP-2025-09-CREDITO,10101056,392522.72,13.84,2025-09-29,ACEPTADA
CAMP-2025-09-CREDITO,2010000023,404873.72,7.84,2025-09-27,ACEPTADA
CAMP-2025-09-CREDITO,10101040,152541.27,14.00,2025-09-13,ACTIVA
CAMP-2025-09-CREDITO,10101045,298385.85,11.09,2025-09-14,ACEPTADA
CAMP-2025-09-CREDITO,2010000022,263358.55,8.12,2025-09-11,ACEPTADA
